,Subdistrict Name,State Name,District Name
4191,Kuhi,MAHARASHTRA,Nagpur
4192,Bhiwapur,MAHARASHTRA,Nagpur
4194,Tumsar,MAHARASHTRA,Bhandara
4195,Mohadi,MAHARASHTRA,Bhandara
4196,Bhandara,MAHARASHTRA,Bhandara
4197,Sakoli,MAHARASHTRA,Bhandara
4198,Lakhani,MAHARASHTRA,Bhandara
4199,Pauni,MAHARASHTRA,Bhandara
4200,Lakhandur,MAHARASHTRA,Bhandara
4202,Tirora,MAHARASHTRA,Gondiya
4203,Goregaon,MAHARASHTRA,Gondiya
4204,Gondiya,MAHARASHTRA,Gondiya
4205,Amgaon,MAHARASHTRA,Gondiya
4206,Salekasa,MAHARASHTRA,Gondiya
4207,Sadak-Arjuni,MAHARASHTRA,Gondiya
4208,Arjuni Morgaon,MAHARASHTRA,Gondiya
4209,Deori,MAHARASHTRA,Gondiya
4211,Desaiganj (Vadasa),MAHARASHTRA,Gadchiroli
4212,Armori,MAHARASHTRA,Gadchiroli
4213,Kurkheda,MAHARASHTRA,Gadchiroli
4214,Korchi,MAHARASHTRA,Gadchiroli
4215,Dhanora,MAHARASHTRA,Gadchiroli
4216,Gadchiroli,MAHARASHTRA,Gadchiroli
4217,Chamorshi,MAHARASHTRA,Gadchiroli
4218,Mulchera,MAHARASHTRA,Gadchiroli
4219,Etapalli,MAHARASHTRA,Gadchiroli
4220,Bhamragad,MAHARASHTRA,Gadchiroli
4221,Aheri,MAHARASHTRA,Gadchiroli
4222,Sironcha,MAHARASHTRA,Gadchiroli
4224,Warora,MAHARASHTRA,Chandrapur
4225,Chimur,MAHARASHTRA,Chandrapur
4226,Nagbhir,MAHARASHTRA,Chandrapur
4227,Brahmapuri,MAHARASHTRA,Chandrapur
4228,Sawali,MAHARASHTRA,Chandrapur
4229,Sindewahi,MAHARASHTRA,Chandrapur
4230,Bhadravati,MAHARASHTRA,Chandrapur
4231,Chandrapur,MAHARASHTRA,Chandrapur
4232,Mul,MAHARASHTRA,Chandrapur
4233,Pombhurna,MAHARASHTRA,Chandrapur
4234,Ballarpur,MAHARASHTRA,Chandrapur
4235,Korpana,MAHARASHTRA,Chandrapur
4236,Rajura,MAHARASHTRA,Chandrapur
4237,Gondpipri,MAHARASHTRA,Chandrapur
4239,Ner,MAHARASHTRA,Yavatmal
4240,Babulgaon,MAHARASHTRA,Yavatmal
4241,Kalamb,MAHARASHTRA,Yavatmal
4242,Yavatmal,MAHARASHTRA,Yavatmal
4243,Darwha,MAHARASHTRA,Yavatmal
4244,Digras,MAHARASHTRA,Yavatmal
4245,Pusad,MAHARASHTRA,Yavatmal
4246,Umarkhed,MAHARASHTRA,Yavatmal
4247,Mahagaon,MAHARASHTRA,Yavatmal
4248,Arni,MAHARASHTRA,Yavatmal
4249,Ghatanji,MAHARASHTRA,Yavatmal
4250,Kelapur,MAHARASHTRA,Yavatmal
4251,Ralegaon,MAHARASHTRA,Yavatmal
4252,Maregaon,MAHARASHTRA,Yavatmal
4253,Zari-Jamani,MAHARASHTRA,Yavatmal
4254,Wani,MAHARASHTRA,Yavatmal
4256,Mahoor,MAHARASHTRA,Nanded
4257,Kinwat,MAHARASHTRA,Nanded
4258,Himayatnagar,MAHARASHTRA,Nanded
4259,Hadgaon,MAHARASHTRA,Nanded
4260,Ardhapur,MAHARASHTRA,Nanded
4261,Nanded,MAHARASHTRA,Nanded
4262,Mudkhed,MAHARASHTRA,Nanded
4263,Bhokar,MAHARASHTRA,Nanded
4264,Umri,MAHARASHTRA,Nanded
4265,Dharmabad,MAHARASHTRA,Nanded
4266,Biloli,MAHARASHTRA,Nanded
4267,Naigaon (Khairgaon),MAHARASHTRA,Nanded
4268,Loha,MAHARASHTRA,Nanded
4269,Kandhar,MAHARASHTRA,Nanded
4270,Mukhed,MAHARASHTRA,Nanded
4271,Deglur,MAHARASHTRA,Nanded
4273,Sengaon,MAHARASHTRA,Hingoli
4274,Hingoli,MAHARASHTRA,Hingoli
4275,Aundha (Nagnath),MAHARASHTRA,Hingoli
4276,Kalamnuri,MAHARASHTRA,Hingoli
4277,Basmath,MAHARASHTRA,Hingoli
4279,Sailu,MAHARASHTRA,Parbhani
4280,Jintur,MAHARASHTRA,Parbhani
4281,Parbhani,MAHARASHTRA,Parbhani
4282,Manwath,MAHARASHTRA,Parbhani
4283,Pathri,MAHARASHTRA,Parbhani
4284,Sonpeth,MAHARASHTRA,Parbhani
4285,Gangakhed,MAHARASHTRA,Parbhani
4286,Palam,MAHARASHTRA,Parbhani
4287,Purna,MAHARASHTRA,Parbhani
4289,Bhokardan,MAHARASHTRA,Jalna
4290,Jafferabad,MAHARASHTRA,Jalna
4291,Jalna,MAHARASHTRA,Jalna
4292,Badnapur,MAHARASHTRA,Jalna
4293,Ambad,MAHARASHTRA,Jalna
4294,Ghansawangi,MAHARASHTRA,Jalna
4295,Partur,MAHARASHTRA,Jalna
4296,Mantha,MAHARASHTRA,Jalna
4298,Kannad,MAHARASHTRA,Aurangabad
4299,Soegaon,MAHARASHTRA,Aurangabad
4300,Sillod,MAHARASHTRA,Aurangabad
4301,Phulambri,MAHARASHTRA,Aurangabad
4302,Aurangabad,MAHARASHTRA,Aurangabad
4303,Khuldabad,MAHARASHTRA,Aurangabad
4304,Vaijapur,MAHARASHTRA,Aurangabad
4305,Gangapur,MAHARASHTRA,Aurangabad
4306,Paithan,MAHARASHTRA,Aurangabad
4308,Surgana,MAHARASHTRA,Nashik
4309,Kalwan,MAHARASHTRA,Nashik
4310,Deola,MAHARASHTRA,Nashik
4311,Baglan,MAHARASHTRA,Nashik
4312,Malegaon,MAHARASHTRA,Nashik
4313,Nandgaon,MAHARASHTRA,Nashik
4314,Chandvad,MAHARASHTRA,Nashik
4315,Dindori,MAHARASHTRA,Nashik
4316,Peint,MAHARASHTRA,Nashik
4317,Trimbakeshwar,MAHARASHTRA,Nashik
4318,Nashik,MAHARASHTRA,Nashik
4319,Igatpuri,MAHARASHTRA,Nashik
4320,Sinnar,MAHARASHTRA,Nashik
4321,Niphad,MAHARASHTRA,Nashik
4322,Yevla,MAHARASHTRA,Nashik
4324,Talasari,MAHARASHTRA,Thane
4325,Dahanu,MAHARASHTRA,Thane
4326,Vikramgad,MAHARASHTRA,Thane
4327,Jawhar,MAHARASHTRA,Thane
4328,Mokhada,MAHARASHTRA,Thane
4329,Vada,MAHARASHTRA,Thane
4330,Palghar,MAHARASHTRA,Thane
4331,Vasai,MAHARASHTRA,Thane
4332,Thane,MAHARASHTRA,Thane
4333,Bhiwandi,MAHARASHTRA,Thane
4334,Shahapur,MAHARASHTRA,Thane
4335,Kalyan,MAHARASHTRA,Thane
4336,Ulhasnagar,MAHARASHTRA,Thane
4337,Ambarnath,MAHARASHTRA,Thane
4338,Murbad,MAHARASHTRA,Thane
4342,Uran,MAHARASHTRA,Raigarh
4343,Panvel,MAHARASHTRA,Raigarh
4344,Karjat,MAHARASHTRA,Raigarh
4345,Khalapur,MAHARASHTRA,Raigarh
4346,Pen,MAHARASHTRA,Raigarh
4347,Alibag,MAHARASHTRA,Raigarh
4348,Murud,MAHARASHTRA,Raigarh
4349,Roha,MAHARASHTRA,Raigarh
4350,Sudhagad,MAHARASHTRA,Raigarh
4351,Mangaon,MAHARASHTRA,Raigarh
4352,Tala,MAHARASHTRA,Raigarh
4353,Shrivardhan,MAHARASHTRA,Raigarh
4354,Mhasla,MAHARASHTRA,Raigarh
4355,Mahad,MAHARASHTRA,Raigarh
4356,Poladpur,MAHARASHTRA,Raigarh
4358,Junnar,MAHARASHTRA,Pune
4359,Ambegaon,MAHARASHTRA,Pune
4360,Shirur,MAHARASHTRA,Pune
4361,Khed,MAHARASHTRA,Pune
4362,Mawal,MAHARASHTRA,Pune
4363,Mulshi,MAHARASHTRA,Pune
4364,Haveli,MAHARASHTRA,Pune
4365,Pune City,MAHARASHTRA,Pune
4366,Daund,MAHARASHTRA,Pune
4367,Purandhar,MAHARASHTRA,Pune
4368,Velhe,MAHARASHTRA,Pune
4369,Bhor,MAHARASHTRA,Pune
4370,Baramati,MAHARASHTRA,Pune
4371,Indapur,MAHARASHTRA,Pune
4373,Akola,MAHARASHTRA,Ahmadnagar
4374,Sangamner,MAHARASHTRA,Ahmadnagar
4375,Kopargaon,MAHARASHTRA,Ahmadnagar
4376,Rahta,MAHARASHTRA,Ahmadnagar
4377,Shrirampur,MAHARASHTRA,Ahmadnagar
4378,Nevasa,MAHARASHTRA,Ahmadnagar
4379,Shevgaon,MAHARASHTRA,Ahmadnagar
4380,Pathardi,MAHARASHTRA,Ahmadnagar
4381,Nagar,MAHARASHTRA,Ahmadnagar
4382,Rahuri,MAHARASHTRA,Ahmadnagar
4383,Parner,MAHARASHTRA,Ahmadnagar
4384,Shrigonda,MAHARASHTRA,Ahmadnagar
4385,Karjat,MAHARASHTRA,Ahmadnagar
4386,Jamkhed,MAHARASHTRA,Ahmadnagar
4388,Ashti,MAHARASHTRA,Bid
4389,Patoda,MAHARASHTRA,Bid
4390,Shirur (Kasar),MAHARASHTRA,Bid
4391,Georai,MAHARASHTRA,Bid
4392,Manjalegaon,MAHARASHTRA,Bid
4393,Wadwani,MAHARASHTRA,Bid
4394,Bid,MAHARASHTRA,Bid
4395,Kaij,MAHARASHTRA,Bid
4396,Dharur,MAHARASHTRA,Bid
4397,Parli,MAHARASHTRA,Bid
4398,Ambejogai,MAHARASHTRA,Bid
4400,Latur,MAHARASHTRA,Latur
4401,Renapur,MAHARASHTRA,Latur
4402,Ahmadpur,MAHARASHTRA,Latur
4403,Jalkot,MAHARASHTRA,Latur
4404,Chakur,MAHARASHTRA,Latur
4405,Shirur-Anantpal,MAHARASHTRA,Latur
4406,Ausa,MAHARASHTRA,Latur
4407,Nilanga,MAHARASHTRA,Latur
4408,Deoni,MAHARASHTRA,Latur
4409,Udgir,MAHARASHTRA,Latur
4411,Paranda,MAHARASHTRA,Osmanabad
4412,Bhum,MAHARASHTRA,Osmanabad
4413,Washi,MAHARASHTRA,Osmanabad
4414,Kalamb,MAHARASHTRA,Osmanabad
4415,Osmanabad,MAHARASHTRA,Osmanabad
4416,Tuljapur,MAHARASHTRA,Osmanabad
4417,Lohara,MAHARASHTRA,Osmanabad
4418,Umarga,MAHARASHTRA,Osmanabad
4420,Karmala,MAHARASHTRA,Solapur
4421,Madha,MAHARASHTRA,Solapur
4422,Barshi,MAHARASHTRA,Solapur
4423,Solapur North,MAHARASHTRA,Solapur
4424,Mohol,MAHARASHTRA,Solapur
4425,Pandharpur,MAHARASHTRA,Solapur
4426,Malshiras,MAHARASHTRA,Solapur
4427,Sangole,MAHARASHTRA,Solapur
4428,Mangalvedhe,MAHARASHTRA,Solapur
4429,Solapur South,MAHARASHTRA,Solapur
4430,Akkalkot,MAHARASHTRA,Solapur
4432,Mahabaleshwar,MAHARASHTRA,Satara
4433,Wai,MAHARASHTRA,Satara
4434,Khandala,MAHARASHTRA,Satara
4435,Phaltan,MAHARASHTRA,Satara
4436,Man,MAHARASHTRA,Satara
4437,Khatav,MAHARASHTRA,Satara
4438,Koregaon,MAHARASHTRA,Satara
4439,Satara,MAHARASHTRA,Satara
4440,Jaoli,MAHARASHTRA,Satara
4441,Patan,MAHARASHTRA,Satara
4442,Karad,MAHARASHTRA,Satara
4444,Mandangad,MAHARASHTRA,Ratnagiri
4445,Dapoli,MAHARASHTRA,Ratnagiri
4446,Khed,MAHARASHTRA,Ratnagiri
4447,Chiplun,MAHARASHTRA,Ratnagiri
4448,Guhagar,MAHARASHTRA,Ratnagiri
4449,Ratnagiri,MAHARASHTRA,Ratnagiri
4450,Sangameshwar,MAHARASHTRA,Ratnagiri
4451,Lanja,MAHARASHTRA,Ratnagiri
4452,Rajapur,MAHARASHTRA,Ratnagiri
4454,Devgad,MAHARASHTRA,Sindhudurg
4455,Vaibhavvadi,MAHARASHTRA,Sindhudurg
4456,Kankavli,MAHARASHTRA,Sindhudurg
4457,Malwan,MAHARASHTRA,Sindhudurg
4458,Vengurla,MAHARASHTRA,Sindhudurg
4459,Kudal,MAHARASHTRA,Sindhudurg
4460,Sawantwadi,MAHARASHTRA,Sindhudurg
4461,Dodamarg,MAHARASHTRA,Sindhudurg
4463,Shahuwadi,MAHARASHTRA,Kolhapur
4464,Panhala,MAHARASHTRA,Kolhapur
4465,Hatkanangle,MAHARASHTRA,Kolhapur
4466,Shirol,MAHARASHTRA,Kolhapur
4467,Karvir,MAHARASHTRA,Kolhapur
4468,Bavda,MAHARASHTRA,Kolhapur
4469,Radhanagari,MAHARASHTRA,Kolhapur
4470,Kagal,MAHARASHTRA,Kolhapur
4471,Bhudargad,MAHARASHTRA,Kolhapur
4472,Ajra,MAHARASHTRA,Kolhapur
4473,Gadhinglaj,MAHARASHTRA,Kolhapur
4474,Chandgad,MAHARASHTRA,Kolhapur
4476,Shirala,MAHARASHTRA,Sangli
4477,Walwa,MAHARASHTRA,Sangli
4478,Palus,MAHARASHTRA,Sangli
4479,Khanapur,MAHARASHTRA,Sangli
4480,Atpadi,MAHARASHTRA,Sangli
4481,Tasgaon,MAHARASHTRA,Sangli
4482,Miraj,MAHARASHTRA,Sangli
4483,Kavathe-Mahankal,MAHARASHTRA,Sangli
4484,Jat,MAHARASHTRA,Sangli
4487,Tamsi,ANDHRA PRADESH,Adilabad
4488,Adilabad,ANDHRA PRADESH,Adilabad
4489,Jainad,ANDHRA PRADESH,Adilabad
4490,Bela,ANDHRA PRADESH,Adilabad
4491,Talamadugu,ANDHRA PRADESH,Adilabad
4492,Gudihatnoor,ANDHRA PRADESH,Adilabad
4493,Indervelly,ANDHRA PRADESH,Adilabad
4494,Narnoor,ANDHRA PRADESH,Adilabad
4495,Kerameri ,ANDHRA PRADESH,Adilabad
4496,Wankidi,ANDHRA PRADESH,Adilabad
4497,Sirpur (T),ANDHRA PRADESH,Adilabad
4498,Koutala,ANDHRA PRADESH,Adilabad
4499,Bejjur,ANDHRA PRADESH,Adilabad
4500,Kaghaznagar ,ANDHRA PRADESH,Adilabad
4501,Asifabad ,ANDHRA PRADESH,Adilabad
4502,Jainoor,ANDHRA PRADESH,Adilabad
4503,Utnoor,ANDHRA PRADESH,Adilabad
4504,Ichoda,ANDHRA PRADESH,Adilabad
4505,Bazarhatnoor,ANDHRA PRADESH,Adilabad
4506,Boath,ANDHRA PRADESH,Adilabad
4507,Neeradigonda,ANDHRA PRADESH,Adilabad
4508,Sirpur,ANDHRA PRADESH,Adilabad
4509,Rebbena,ANDHRA PRADESH,Adilabad
4510,Bhimini,ANDHRA PRADESH,Adilabad
4511,Dahegaon,ANDHRA PRADESH,Adilabad
4512,Vemanpalle,ANDHRA PRADESH,Adilabad
4513,Nennel,ANDHRA PRADESH,Adilabad
4514,Tandur,ANDHRA PRADESH,Adilabad
4515,Tiryani,ANDHRA PRADESH,Adilabad
4516,Jannaram,ANDHRA PRADESH,Adilabad
4517,Kaddam (Peddur),ANDHRA PRADESH,Adilabad
4518,Sarangapur,ANDHRA PRADESH,Adilabad
4519,Kuntala,ANDHRA PRADESH,Adilabad
4520,Kubeer,ANDHRA PRADESH,Adilabad
4521,Bhainsa,ANDHRA PRADESH,Adilabad
4522,Thanoor,ANDHRA PRADESH,Adilabad
4523,Mudhole,ANDHRA PRADESH,Adilabad
4524,Lokeshwaram,ANDHRA PRADESH,Adilabad
4525,Dilawarpur,ANDHRA PRADESH,Adilabad
4526,Nirmal,ANDHRA PRADESH,Adilabad
4527,Laxmanchanda,ANDHRA PRADESH,Adilabad
4528,Mamda,ANDHRA PRADESH,Adilabad
4529,Khanapur,ANDHRA PRADESH,Adilabad
4530,Dandepalle,ANDHRA PRADESH,Adilabad
4531,Kasipet,ANDHRA PRADESH,Adilabad
4532,Bellampalle,ANDHRA PRADESH,Adilabad
4533,Kotapalle,ANDHRA PRADESH,Adilabad
4534,Mandamarri,ANDHRA PRADESH,Adilabad
4535,Luxettipet,ANDHRA PRADESH,Adilabad
4536,Mancherial,ANDHRA PRADESH,Adilabad
4537,Jaipur,ANDHRA PRADESH,Adilabad
4538,Chennur,ANDHRA PRADESH,Adilabad
4540,Ranjal,ANDHRA PRADESH,Nizamabad
4541,Navipet,ANDHRA PRADESH,Nizamabad
4542,Nandipet,ANDHRA PRADESH,Nizamabad
4543,Armur,ANDHRA PRADESH,Nizamabad
4544,Balkonda,ANDHRA PRADESH,Nizamabad
4545,Mortad,ANDHRA PRADESH,Nizamabad
4546,Kammar palle,ANDHRA PRADESH,Nizamabad
4547,Bheemgal,ANDHRA PRADESH,Nizamabad
4548,Velpur,ANDHRA PRADESH,Nizamabad
4549,Jakranpalle,ANDHRA PRADESH,Nizamabad
4550,Makloor,ANDHRA PRADESH,Nizamabad
4551,Nizamabad,ANDHRA PRADESH,Nizamabad
4552,Yedpalle,ANDHRA PRADESH,Nizamabad
4553,Bodhan,ANDHRA PRADESH,Nizamabad
4554,Kotgiri,ANDHRA PRADESH,Nizamabad
4555,Madnoor,ANDHRA PRADESH,Nizamabad
4556,Jukkal,ANDHRA PRADESH,Nizamabad
4557,Bichkunda,ANDHRA PRADESH,Nizamabad
4558,Birkoor,ANDHRA PRADESH,Nizamabad
4559,Varni,ANDHRA PRADESH,Nizamabad
4560,Dichpalle,ANDHRA PRADESH,Nizamabad
4561,Dharpalle,ANDHRA PRADESH,Nizamabad
4562,Sirkonda,ANDHRA PRADESH,Nizamabad
4563,Machareddy,ANDHRA PRADESH,Nizamabad
4564,Sadasivanagar,ANDHRA PRADESH,Nizamabad
4565,Gandhari,ANDHRA PRADESH,Nizamabad
4566,Banswada,ANDHRA PRADESH,Nizamabad
4567,Pitlam,ANDHRA PRADESH,Nizamabad
4568,Nizamsagar,ANDHRA PRADESH,Nizamabad
4569,Yellareddy,ANDHRA PRADESH,Nizamabad
4570,Nagareddypet,ANDHRA PRADESH,Nizamabad
4571,Lingampet,ANDHRA PRADESH,Nizamabad
4572,Tadwai,ANDHRA PRADESH,Nizamabad
4573,Kamareddy,ANDHRA PRADESH,Nizamabad
4574,Bhiknur,ANDHRA PRADESH,Nizamabad
4575,Domakonda,ANDHRA PRADESH,Nizamabad
4577,Ibrahimpatnam,ANDHRA PRADESH,Karimnagar
4578,Mallapur,ANDHRA PRADESH,Karimnagar
4579,Raikal,ANDHRA PRADESH,Karimnagar
4580,Sarangapur,ANDHRA PRADESH,Karimnagar
4581,Dharmapuri,ANDHRA PRADESH,Karimnagar
4582,Velgatoor,ANDHRA PRADESH,Karimnagar
4583,Ramagundam,ANDHRA PRADESH,Karimnagar
4584,Kamanpur,ANDHRA PRADESH,Karimnagar
4585,Manthani,ANDHRA PRADESH,Karimnagar
4586,Kataram,ANDHRA PRADESH,Karimnagar
4587,Mahadevpur,ANDHRA PRADESH,Karimnagar
4588,Mutharam (N),ANDHRA PRADESH,Karimnagar
4589,Malharrao mandal,ANDHRA PRADESH,Karimnagar
4590,Mutharam (A),ANDHRA PRADESH,Karimnagar
4591,Srirampur,ANDHRA PRADESH,Karimnagar
4592,Peddapalle,ANDHRA PRADESH,Karimnagar
4593,Julapalle,ANDHRA PRADESH,Karimnagar
4594,Bommareddypalle (H/o.Dharmaram),ANDHRA PRADESH,Karimnagar
4595,Gollapalle,ANDHRA PRADESH,Karimnagar
4596,Mallial,ANDHRA PRADESH,Karimnagar
4597,Jagtial,ANDHRA PRADESH,Karimnagar
4598,Medipalle,ANDHRA PRADESH,Karimnagar
4599,Koratla,ANDHRA PRADESH,Karimnagar
4600,Metpalle,ANDHRA PRADESH,Karimnagar
4601,Kathlapur,ANDHRA PRADESH,Karimnagar
4602,Chandurthi,ANDHRA PRADESH,Karimnagar
4603,Kodimial,ANDHRA PRADESH,Karimnagar
4604,Pegadapalle,ANDHRA PRADESH,Karimnagar
4605,Gangadhara,ANDHRA PRADESH,Karimnagar
4606,Ramadugu,ANDHRA PRADESH,Karimnagar
4607,Choppadandi,ANDHRA PRADESH,Karimnagar
4608,Sulthanabad,ANDHRA PRADESH,Karimnagar
4609,Odela,ANDHRA PRADESH,Karimnagar
4610,Manakondur,ANDHRA PRADESH,Karimnagar
4611,Karimnagar,ANDHRA PRADESH,Karimnagar
4612,Boinpalle,ANDHRA PRADESH,Karimnagar
4613,Vemulawada,ANDHRA PRADESH,Karimnagar
4614,Konaraopeta,ANDHRA PRADESH,Karimnagar
4615,Yellareddipet,ANDHRA PRADESH,Karimnagar
4616,Gambhiraopet,ANDHRA PRADESH,Karimnagar
4617,Mustabad,ANDHRA PRADESH,Karimnagar
4618,Sirsilla,ANDHRA PRADESH,Karimnagar
4619,Ellanthakunta,ANDHRA PRADESH,Karimnagar
4620,Bejjanki,ANDHRA PRADESH,Karimnagar
4621,Thimmapur (LMD),ANDHRA PRADESH,Karimnagar
4622,Veenavanka,ANDHRA PRADESH,Karimnagar
4623,Jammikunta,ANDHRA PRADESH,Karimnagar
4624,Shankarapeta kesavapatnam,ANDHRA PRADESH,Karimnagar
4625,Chigurumamidi,ANDHRA PRADESH,Karimnagar
4626,Koheda,ANDHRA PRADESH,Karimnagar
4627,Husnabad,ANDHRA PRADESH,Karimnagar
4628,Saidapur,ANDHRA PRADESH,Karimnagar
4629,Huzurabad,ANDHRA PRADESH,Karimnagar
4630,Kamalapur,ANDHRA PRADESH,Karimnagar
4631,Bheemadevarpalle,ANDHRA PRADESH,Karimnagar
4632,Elkathurthy,ANDHRA PRADESH,Karimnagar
4634,Kangti,ANDHRA PRADESH,Medak
4635,Manoor,ANDHRA PRADESH,Medak
4636,Narayankhed,ANDHRA PRADESH,Medak
4637,Kalher,ANDHRA PRADESH,Medak
4638,Shankarampet (A),ANDHRA PRADESH,Medak
4639,Papannapet,ANDHRA PRADESH,Medak
4640,Medak,ANDHRA PRADESH,Medak
4641,Ramayampet,ANDHRA PRADESH,Medak
4642,Dubbak,ANDHRA PRADESH,Medak
4643,Siddipet,ANDHRA PRADESH,Medak
4644,Chinnakodur,ANDHRA PRADESH,Medak
4645,Nangnoor,ANDHRA PRADESH,Medak
4646,Kondapak,ANDHRA PRADESH,Medak
4647,Mirdoddi,ANDHRA PRADESH,Medak
4648,Doulthabad,ANDHRA PRADESH,Medak
4649,Chegunta,ANDHRA PRADESH,Medak
4650,Shankarampet (R),ANDHRA PRADESH,Medak
4651,Kulcharam,ANDHRA PRADESH,Medak
4652,Tekmal,ANDHRA PRADESH,Medak
4653,Alladurg,ANDHRA PRADESH,Medak
4654,Regode,ANDHRA PRADESH,Medak
4655,Raikode,ANDHRA PRADESH,Medak
4656,Nyalkal,ANDHRA PRADESH,Medak
4657,Zahirabad,ANDHRA PRADESH,Medak
4658,Kohir,ANDHRA PRADESH,Medak
4659,Jharasangam,ANDHRA PRADESH,Medak
4660,Munipalle,ANDHRA PRADESH,Medak
4661,Pulkal,ANDHRA PRADESH,Medak
4662,Andole,ANDHRA PRADESH,Medak
4663,Kowdipalle,ANDHRA PRADESH,Medak
4664,Veldurthy,ANDHRA PRADESH,Medak
4665,Tupran,ANDHRA PRADESH,Medak
4666,Gajwel,ANDHRA PRADESH,Medak
4667,Jagdevpur,ANDHRA PRADESH,Medak
4668,Wargal,ANDHRA PRADESH,Medak
4669,Mulugu,ANDHRA PRADESH,Medak
4670,Shivampet,ANDHRA PRADESH,Medak
4671,Narsapur,ANDHRA PRADESH,Medak
4672,Hathnoora,ANDHRA PRADESH,Medak
4673,Sadasivpet,ANDHRA PRADESH,Medak
4674,Kondapoor,ANDHRA PRADESH,Medak
4675,Sangareddy,ANDHRA PRADESH,Medak
4676,Jinnaram,ANDHRA PRADESH,Medak
4677,Patancheru,ANDHRA PRADESH,Medak
4678,Ramchandrapuram,ANDHRA PRADESH,Medak
4680,Shaikpet,ANDHRA PRADESH,Hyderabad
4681,Ameerpet,ANDHRA PRADESH,Hyderabad
4682,Secunderabad,ANDHRA PRADESH,Hyderabad
4683,Tirumalagiri,ANDHRA PRADESH,Hyderabad
4684,Maredpalle,ANDHRA PRADESH,Hyderabad
4685,Musheerabad,ANDHRA PRADESH,Hyderabad
4686,Amberpet,ANDHRA PRADESH,Hyderabad
4687,Himayathnagar,ANDHRA PRADESH,Hyderabad
4688,Nampally,ANDHRA PRADESH,Hyderabad
4689,Khairatabad,ANDHRA PRADESH,Hyderabad
4690,Asifnagar,ANDHRA PRADESH,Hyderabad
4691,Golconda,ANDHRA PRADESH,Hyderabad
4692,Bahadurpura,ANDHRA PRADESH,Hyderabad
4693,Bandlaguda,ANDHRA PRADESH,Hyderabad
4694,Charminar,ANDHRA PRADESH,Hyderabad
4695,Saidabad,ANDHRA PRADESH,Hyderabad
4697,Marpalle,ANDHRA PRADESH,Rangareddi
4698,Mominpet,ANDHRA PRADESH,Rangareddi
4699,Nawabpet,ANDHRA PRADESH,Rangareddi
4700,Shankarpalle,ANDHRA PRADESH,Rangareddi
4701,Serilingampalle,ANDHRA PRADESH,Rangareddi
4702,Balanagar,ANDHRA PRADESH,Rangareddi
4703,Quthbullapur,ANDHRA PRADESH,Rangareddi
4704,Medchal,ANDHRA PRADESH,Rangareddi
4705,Shamirpet,ANDHRA PRADESH,Rangareddi
4706,Malkajgiri,ANDHRA PRADESH,Rangareddi
4707,Keesara,ANDHRA PRADESH,Rangareddi
4708,Ghatkesar,ANDHRA PRADESH,Rangareddi
4709,Uppal kalan ,ANDHRA PRADESH,Rangareddi
4710,Hayathnagar,ANDHRA PRADESH,Rangareddi
4711,Saroornagar,ANDHRA PRADESH,Rangareddi
4712,Rajendranagar,ANDHRA PRADESH,Rangareddi
4713,Moinabad,ANDHRA PRADESH,Rangareddi
